country,year,population,sex,age, gdp_for_year ($) ,HDI for year,gdp_per_capita ($),generation,suicides/100k pop,suicides_no,region_y,sub-region_y
Romania,2011,1046640.0,female,5-14 years,"184,367,381,749",0.7859999999999999,9086.0,Generation Z,0.29,3.0,Europe,Eastern Europe
Romania,2012,2037178.0,male,55-74 years,"171,664,638,717",0.7879999999999999,9015.0,Boomers,32.74,667.0,Europe,Eastern Europe
Romania,2012,2880956.0,male,35-54 years,"171,664,638,717",0.7879999999999999,9015.0,Generation X,31.34,903.0,Europe,Eastern Europe
Romania,2012,549396.0,male,75+ years,"171,664,638,717",0.7879999999999999,9015.0,Silent,27.67,152.0,Europe,Eastern Europe
Romania,2012,1438391.0,male,25-34 years,"171,664,638,717",0.7879999999999999,9015.0,Millenials,17.59,253.0,Europe,Eastern Europe
Romania,2012,1240383.0,male,15-24 years,"171,664,638,717",0.7879999999999999,9015.0,Millenials,12.58,156.0,Europe,Eastern Europe
Romania,2012,2465486.0,female,55-74 years,"171,664,638,717",0.7879999999999999,9015.0,Boomers,5.48,135.0,Europe,Eastern Europe
Romania,2012,927366.0,female,75+ years,"171,664,638,717",0.7879999999999999,9015.0,Silent,4.53,42.0,Europe,Eastern Europe
Romania,2012,2816257.0,female,35-54 years,"171,664,638,717",0.7879999999999999,9015.0,Generation X,3.98,112.0,Europe,Eastern Europe
Romania,2012,1373925.0,female,25-34 years,"171,664,638,717",0.7879999999999999,9015.0,Millenials,2.33,32.0,Europe,Eastern Europe
Romania,2012,1168598.0,female,15-24 years,"171,664,638,717",0.7879999999999999,9015.0,Millenials,2.31,27.0,Europe,Eastern Europe
Romania,2012,1100497.0,male,5-14 years,"171,664,638,717",0.7879999999999999,9015.0,Generation Z,1.0,11.0,Europe,Eastern Europe
Romania,2012,1043161.0,female,5-14 years,"171,664,638,717",0.7879999999999999,9015.0,Generation Z,0.48,5.0,Europe,Eastern Europe
Romania,2013,2052427.0,male,55-74 years,"191,549,024,911",0.7909999999999999,10080.0,Boomers,32.94,676.0,Europe,Eastern Europe
Romania,2013,2902422.0,male,35-54 years,"191,549,024,911",0.7909999999999999,10080.0,Generation X,28.6,830.0,Europe,Eastern Europe
Romania,2013,561583.0,male,75+ years,"191,549,024,911",0.7909999999999999,10080.0,Silent,28.13,158.0,Europe,Eastern Europe
Romania,2013,1438227.0,male,25-34 years,"191,549,024,911",0.7909999999999999,10080.0,Millenials,16.48,237.0,Europe,Eastern Europe
Romania,2013,1198610.0,male,15-24 years,"191,549,024,911",0.7909999999999999,10080.0,Millenials,11.18,134.0,Europe,Eastern Europe
Romania,2013,952420.0,female,75+ years,"191,549,024,911",0.7909999999999999,10080.0,Silent,5.56,53.0,Europe,Eastern Europe
Romania,2013,2471792.0,female,55-74 years,"191,549,024,911",0.7909999999999999,10080.0,Boomers,5.46,135.0,Europe,Eastern Europe
Romania,2013,2811283.0,female,35-54 years,"191,549,024,911",0.7909999999999999,10080.0,Generation X,4.23,119.0,Europe,Eastern Europe
Romania,2013,1355015.0,female,25-34 years,"191,549,024,911",0.7909999999999999,10080.0,Millenials,2.14,29.0,Europe,Eastern Europe
Romania,2013,1124343.0,female,15-24 years,"191,549,024,911",0.7909999999999999,10080.0,Millenials,1.96,22.0,Europe,Eastern Europe
Romania,2013,1096591.0,male,5-14 years,"191,549,024,911",0.7909999999999999,10080.0,Generation Z,0.73,8.0,Europe,Eastern Europe
Romania,2013,1038632.0,female,5-14 years,"191,549,024,911",0.7909999999999999,10080.0,Generation Z,0.58,6.0,Europe,Eastern Europe
Romania,2014,2061013.0,male,55-74 years,"199,493,490,983",0.7929999999999999,10526.0,Boomers,31.25,644.0,Europe,Eastern Europe
Romania,2014,572374.0,male,75+ years,"199,493,490,983",0.7929999999999999,10526.0,Silent,30.05,172.0,Europe,Eastern Europe
Romania,2014,2917749.0,male,35-54 years,"199,493,490,983",0.7929999999999999,10526.0,Generation X,24.16,705.0,Europe,Eastern Europe
Romania,2014,1430960.0,male,25-34 years,"199,493,490,983",0.7929999999999999,10526.0,Millenials,16.07,230.0,Europe,Eastern Europe
Romania,2014,1158355.0,male,15-24 years,"199,493,490,983",0.7929999999999999,10526.0,Millenials,10.79,125.0,Europe,Eastern Europe
Romania,2014,976072.0,female,75+ years,"199,493,490,983",0.7929999999999999,10526.0,Silent,5.94,58.0,Europe,Eastern Europe
Romania,2014,2470673.0,female,55-74 years,"199,493,490,983",0.7929999999999999,10526.0,Boomers,5.59,138.0,Europe,Eastern Europe
Romania,2014,2812215.0,female,35-54 years,"199,493,490,983",0.7929999999999999,10526.0,Generation X,3.24,91.0,Europe,Eastern Europe
Romania,2014,1335635.0,female,25-34 years,"199,493,490,983",0.7929999999999999,10526.0,Millenials,1.35,18.0,Europe,Eastern Europe
Romania,2014,1087344.0,female,15-24 years,"199,493,490,983",0.7929999999999999,10526.0,Millenials,1.29,14.0,Europe,Eastern Europe
Romania,2014,1094389.0,male,5-14 years,"199,493,490,983",0.7929999999999999,10526.0,Generation Z,1.01,11.0,Europe,Eastern Europe
Romania,2014,1035456.0,female,5-14 years,"199,493,490,983",0.7929999999999999,10526.0,Generation Z,0.29,3.0,Europe,Eastern Europe
Romania,2015,578683.0,male,75+ years,"177,911,101,680",,9431.0,Silent,32.66,189.0,Europe,Eastern Europe
Romania,2015,2065830.0,male,55-74 years,"177,911,101,680",,9431.0,Boomers,30.54,631.0,Europe,Eastern Europe
Romania,2015,2931496.0,male,35-54 years,"177,911,101,680",,9431.0,Generation X,25.04,734.0,Europe,Eastern Europe
Romania,2015,1398510.0,male,25-34 years,"177,911,101,680",,9431.0,Millenials,14.16,198.0,Europe,Eastern Europe
Romania,2015,1126484.0,male,15-24 years,"177,911,101,680",,9431.0,Millenials,10.92,123.0,Europe,Eastern Europe
Romania,2015,991307.0,female,75+ years,"177,911,101,680",,9431.0,Silent,6.66,66.0,Europe,Eastern Europe
Romania,2015,2467460.0,female,55-74 years,"177,911,101,680",,9431.0,Boomers,5.23,129.0,Europe,Eastern Europe
Romania,2015,2818504.0,female,35-54 years,"177,911,101,680",,9431.0,Generation X,3.69,104.0,Europe,Eastern Europe
Romania,2015,1307443.0,female,25-34 years,"177,911,101,680",,9431.0,Millenials,1.84,24.0,Europe,Eastern Europe
Romania,2015,1060311.0,female,15-24 years,"177,911,101,680",,9431.0,Millenials,1.41,15.0,Europe,Eastern Europe
Romania,2015,1088177.0,male,5-14 years,"177,911,101,680",,9431.0,Generation Z,1.01,11.0,Europe,Eastern Europe
Romania,2015,1029722.0,female,5-14 years,"177,911,101,680",,9431.0,Generation Z,0.39,4.0,Europe,Eastern Europe
Romania,2016,2068747.0,male,55-74 years,"187,805,922,349",,10020.0,Boomers,29.73,615.0,Europe,Eastern Europe
Romania,2016,579838.0,male,75+ years,"187,805,922,349",,10020.0,Silent,29.49,171.0,Europe,Eastern Europe
Romania,2016,2945568.0,male,35-54 years,"187,805,922,349",,10020.0,Generation X,21.46,632.0,Europe,Eastern Europe
Romania,2016,1359178.0,male,25-34 years,"187,805,922,349",,10020.0,Millenials,9.86,134.0,Europe,Eastern Europe
Romania,2016,1101638.0,male,15-24 years,"187,805,922,349",,10020.0,Millenials,8.26,91.0,Europe,Eastern Europe
Romania,2016,997868.0,female,75+ years,"187,805,922,349",,10020.0,Silent,6.11,61.0,Europe,Eastern Europe
Romania,2016,2462909.0,female,55-74 years,"187,805,922,349",,10020.0,Boomers,4.55,112.0,Europe,Eastern Europe
Romania,2016,2823207.0,female,35-54 years,"187,805,922,349",,10020.0,Generation X,3.4,96.0,Europe,Eastern Europe
Romania,2016,1264645.0,female,25-34 years,"187,805,922,349",,10020.0,Millenials,2.13,27.0,Europe,Eastern Europe
Romania,2016,1041307.0,female,15-24 years,"187,805,922,349",,10020.0,Millenials,1.34,14.0,Europe,Eastern Europe
Romania,1985,1667500.0,female,15-24 years,,,,,,,Europe,Eastern Europe
Romania,1985,1719200.0,female,25-34 years,,,,,,,Europe,Eastern Europe
Romania,1985,2841400.0,female,35-54 years,,,,,,,Europe,Eastern Europe
Romania,1985,1895500.0,female,5-14 years,,,,,,,Europe,Eastern Europe
Romania,1985,2054100.0,female,55-74 years,,,,,,,Europe,Eastern Europe
Romania,1985,491600.0,female,75+ years,,,,,,,Europe,Eastern Europe
Romania,1985,1740500.0,male,15-24 years,,,,,,,Europe,Eastern Europe
Romania,1985,1768300.0,male,25-34 years,,,,,,,Europe,Eastern Europe
Romania,1985,2797900.0,male,35-54 years,,,,,,,Europe,Eastern Europe
Romania,1985,1984400.0,male,5-14 years,,,,,,,Europe,Eastern Europe
Romania,1985,1700200.0,male,55-74 years,,,,,,,Europe,Eastern Europe
Romania,1985,341600.0,male,75+ years,,,,,,,Europe,Eastern Europe
Romania,1986,1702000.0,female,15-24 years,,,,,,,Europe,Eastern Europe
Romania,1986,1696700.0,female,25-34 years,,,,,,,Europe,Eastern Europe
Romania,1986,2854000.0,female,35-54 years,,,,,,,Europe,Eastern Europe
Romania,1986,1888600.0,female,5-14 years,,,,,,,Europe,Eastern Europe
Romania,1986,2085400.0,female,55-74 years,,,,,,,Europe,Eastern Europe
Romania,1986,511300.0,female,75+ years,,,,,,,Europe,Eastern Europe
Romania,1986,1774900.0,male,15-24 years,,,,,,,Europe,Eastern Europe
Romania,1986,1749100.0,male,25-34 years,,,,,,,Europe,Eastern Europe
Romania,1986,2808900.0,male,35-54 years,,,,,,,Europe,Eastern Europe
Romania,1986,1976500.0,male,5-14 years,,,,,,,Europe,Eastern Europe
Romania,1986,1734200.0,male,55-74 years,,,,,,,Europe,Eastern Europe
Romania,1986,354200.0,male,75+ years,,,,,,,Europe,Eastern Europe
Romania,2015,1060311.0,female,15-24 years,,,,,,15.0,Europe,Eastern Europe
Romania,2015,1307443.0,female,25-34 years,,,,,,24.0,Europe,Eastern Europe
Romania,2015,2818504.0,female,35-54 years,,,,,,104.0,Europe,Eastern Europe
Romania,2015,1029722.0,female,5-14 years,,,,,,4.0,Europe,Eastern Europe
Romania,2015,2467460.0,female,55-74 years,,,,,,129.0,Europe,Eastern Europe
Romania,2015,991307.0,female,75+ years,,,,,,66.0,Europe,Eastern Europe
Romania,2015,1126484.0,male,15-24 years,,,,,,123.0,Europe,Eastern Europe
Romania,2015,1398510.0,male,25-34 years,,,,,,198.0,Europe,Eastern Europe
Romania,2015,2931496.0,male,35-54 years,,,,,,734.0,Europe,Eastern Europe
Romania,2015,1088177.0,male,5-14 years,,,,,,11.0,Europe,Eastern Europe
Romania,2015,2065830.0,male,55-74 years,,,,,,631.0,Europe,Eastern Europe
Romania,2015,578683.0,male,75+ years,,,,,,189.0,Europe,Eastern Europe
Romania,2016,1041307.0,female,15-24 years,,,,,,14.0,Europe,Eastern Europe
Romania,2016,1264645.0,female,25-34 years,,,,,,27.0,Europe,Eastern Europe
Romania,2016,2823207.0,female,35-54 years,,,,,,96.0,Europe,Eastern Europe
Romania,2016,1020597.0,female,5-14 years,,,,,,8.0,Europe,Eastern Europe
Romania,2016,2462909.0,female,55-74 years,,,,,,112.0,Europe,Eastern Europe
Romania,2016,997868.0,female,75+ years,,,,,,61.0,Europe,Eastern Europe
Romania,2016,1101638.0,male,15-24 years,,,,,,91.0,Europe,Eastern Europe
Romania,2016,1359178.0,male,25-34 years,,,,,,134.0,Europe,Eastern Europe
Romania,2016,2945568.0,male,35-54 years,,,,,,632.0,Europe,Eastern Europe
Romania,2016,1078281.0,male,5-14 years,,,,,,8.0,Europe,Eastern Europe
Romania,2016,2068747.0,male,55-74 years,,,,,,615.0,Europe,Eastern Europe
Romania,2016,579838.0,male,75+ years,,,,,,171.0,Europe,Eastern Europe
Russian Federation,1989,1349100.0,male,75+ years,"506,500,173,960",,3740.0,G.I. Generation,103.25,1393.0,Europe,Eastern Europe
Russian Federation,1989,18058500.0,male,35-54 years,"506,500,173,960",,3740.0,Silent,66.62,12030.0,Europe,Eastern Europe
Russian Federation,1989,9383700.0,male,55-74 years,"506,500,173,960",,3740.0,G.I. Generation,66.6,6250.0,Europe,Eastern Europe
Russian Federation,1989,12748800.0,male,25-34 years,"506,500,173,960",,3740.0,Boomers,53.78,6856.0,Europe,Eastern Europe
Russian Federation,1989,4738100.0,female,75+ years,"506,500,173,960",,3740.0,G.I. Generation,35.39,1677.0,Europe,Eastern Europe
Russian Federation,1989,10073900.0,male,15-24 years,"506,500,173,960",,3740.0,Generation X,25.62,2581.0,Europe,Eastern Europe
Russian Federation,1989,15522500.0,female,55-74 years,"506,500,173,960",,3740.0,G.I. Generation,19.6,3042.0,Europe,Eastern Europe
Russian Federation,1989,19316700.0,female,35-54 years,"506,500,173,960",,3740.0,Silent,12.04,2326.0,Europe,Eastern Europe
Russian Federation,1989,12470000.0,female,25-34 years,"506,500,173,960",,3740.0,Boomers,6.63,827.0,Europe,Eastern Europe
Russian Federation,1989,9650700.0,female,15-24 years,"506,500,173,960",,3740.0,Generation X,6.51,628.0,Europe,Eastern Europe
Russian Federation,1989,11233200.0,male,5-14 years,"506,500,173,960",,3740.0,Generation X,2.34,263.0,Europe,Eastern Europe
Russian Federation,1989,10898600.0,female,5-14 years,"506,500,173,960",,3740.0,Generation X,0.44,48.0,Europe,Eastern Europe
Russian Federation,1990,1382500.0,male,75+ years,"516,814,274,022",,3789.0,G.I. Generation,98.81,1366.0,Europe,Eastern Europe
Russian Federation,1990,18495100.0,male,35-54 years,"516,814,274,022",,3789.0,Silent,67.68,12517.0,Europe,Eastern Europe
Russian Federation,1990,9577500.0,male,55-74 years,"516,814,274,022",,3789.0,G.I. Generation,66.83,6401.0,Europe,Eastern Europe
Russian Federation,1990,12477900.0,male,25-34 years,"516,814,274,022",,3789.0,Boomers,55.04,6868.0,Europe,Eastern Europe
Russian Federation,1990,4847400.0,female,75+ years,"516,814,274,022",,3789.0,G.I. Generation,33.17,1608.0,Europe,Eastern Europe
Russian Federation,1990,10059700.0,male,15-24 years,"516,814,274,022",,3789.0,Generation X,28.57,2874.0,Europe,Eastern Europe
Russian Federation,1990,15534000.0,female,55-74 years,"516,814,274,022",,3789.0,G.I. Generation,19.72,3064.0,Europe,Eastern Europe
Russian Federation,1990,19730400.0,female,35-54 years,"516,814,274,022",,3789.0,Silent,12.5,2467.0,Europe,Eastern Europe
Russian Federation,1990,12197600.0,female,25-34 years,"516,814,274,022",,3789.0,Boomers,7.46,910.0,Europe,Eastern Europe
Russian Federation,1990,9649700.0,female,15-24 years,"516,814,274,022",,3789.0,Generation X,6.64,641.0,Europe,Eastern Europe
Russian Federation,1990,11397000.0,male,5-14 years,"516,814,274,022",,3789.0,Generation X,2.28,260.0,Europe,Eastern Europe
Russian Federation,1990,11049400.0,female,5-14 years,"516,814,274,022",,3789.0,Generation X,0.47,52.0,Europe,Eastern Europe
Russian Federation,1991,1371000.0,male,75+ years,"517,962,962,963",,3773.0,G.I. Generation,96.72,1326.0,Europe,Eastern Europe
Russian Federation,1991,18782900.0,male,35-54 years,"517,962,962,963",,3773.0,Boomers,67.86,12746.0,Europe,Eastern Europe
Russian Federation,1991,9894400.0,male,55-74 years,"517,962,962,963",,3773.0,Silent,66.36,6566.0,Europe,Eastern Europe
Russian Federation,1991,12157500.0,male,25-34 years,"517,962,962,963",,3773.0,Boomers,56.76,6901.0,Europe,Eastern Europe
Russian Federation,1991,4831000.0,female,75+ years,"517,962,962,963",,3773.0,G.I. Generation,31.26,1510.0,Europe,Eastern Europe
Russian Federation,1991,10112700.0,male,15-24 years,"517,962,962,963",,3773.0,Generation X,29.51,2984.0,Europe,Eastern Europe
Russian Federation,1991,15781500.0,female,55-74 years,"517,962,962,963",,3773.0,Silent,18.54,2926.0,Europe,Eastern Europe
Russian Federation,1991,19987200.0,female,35-54 years,"517,962,962,963",,3773.0,Boomers,12.15,2429.0,Europe,Eastern Europe
Russian Federation,1991,11901200.0,female,25-34 years,"517,962,962,963",,3773.0,Boomers,7.46,888.0,Europe,Eastern Europe
Russian Federation,1991,9697300.0,female,15-24 years,"517,962,962,963",,3773.0,Generation X,6.62,642.0,Europe,Eastern Europe
Russian Federation,1991,11561800.0,male,5-14 years,"517,962,962,963",,3773.0,Millenials,2.58,298.0,Europe,Eastern Europe
Russian Federation,1991,11204500.0,female,5-14 years,"517,962,962,963",,3773.0,Millenials,0.58,65.0,Europe,Eastern Europe
Russian Federation,1992,1340500.0,male,75+ years,"460,290,556,901",,3333.0,G.I. Generation,91.98,1233.0,Europe,Eastern Europe
Russian Federation,1992,18933500.0,male,35-54 years,"460,290,556,901",,3333.0,Boomers,83.58,15824.0,Europe,Eastern Europe
Russian Federation,1992,10319200.0,male,55-74 years,"460,290,556,901",,3333.0,Silent,77.66,8014.0,Europe,Eastern Europe
Russian Federation,1992,11773600.0,male,25-34 years,"460,290,556,901",,3333.0,Boomers,67.59,7958.0,Europe,Eastern Europe
Russian Federation,1992,10235100.0,male,15-24 years,"460,290,556,901",,3333.0,Generation X,33.68,3447.0,Europe,Eastern Europe
Russian Federation,1992,4741300.0,female,75+ years,"460,290,556,901",,3333.0,G.I. Generation,30.75,1458.0,Europe,Eastern Europe
Russian Federation,1992,16206600.0,female,55-74 years,"460,290,556,901",,3333.0,Silent,19.33,3133.0,Europe,Eastern Europe
Russian Federation,1992,20093200.0,female,35-54 years,"460,290,556,901",,3333.0,Boomers,13.78,2768.0,Europe,Eastern Europe
Russian Federation,1992,11561000.0,female,25-34 years,"460,290,556,901",,3333.0,Boomers,8.56,990.0,Europe,Eastern Europe
Russian Federation,1992,9791500.0,female,15-24 years,"460,290,556,901",,3333.0,Generation X,7.19,704.0,Europe,Eastern Europe
Russian Federation,1992,11747200.0,male,5-14 years,"460,290,556,901",,3333.0,Millenials,2.71,318.0,Europe,Eastern Europe
Russian Federation,1992,11376200.0,female,5-14 years,"460,290,556,901",,3333.0,Millenials,0.67,76.0,Europe,Eastern Europe
Russian Federation,1993,18908000.0,male,35-54 years,"435,083,713,851",,3160.0,Boomers,107.13,20256.0,Europe,Eastern Europe
Russian Federation,1993,1302200.0,male,75+ years,"435,083,713,851",,3160.0,G.I. Generation,104.75,1364.0,Europe,Eastern Europe
Russian Federation,1993,10681300.0,male,55-74 years,"435,083,713,851",,3160.0,Silent,94.73,10118.0,Europe,Eastern Europe
Russian Federation,1993,11260400.0,male,25-34 years,"435,083,713,851",,3160.0,Boomers,82.84,9328.0,Europe,Eastern Europe
Russian Federation,1993,10306400.0,male,15-24 years,"435,083,713,851",,3160.0,Generation X,42.18,4347.0,Europe,Eastern Europe
Russian Federation,1993,4615000.0,female,75+ years,"435,083,713,851",,3160.0,G.I. Generation,31.81,1468.0,Europe,Eastern Europe
Russian Federation,1993,16579000.0,female,55-74 years,"435,083,713,851",,3160.0,Silent,20.71,3433.0,Europe,Eastern Europe
Russian Federation,1993,20012400.0,female,35-54 years,"435,083,713,851",,3160.0,Boomers,15.81,3163.0,Europe,Eastern Europe
Russian Federation,1993,11063800.0,female,25-34 years,"435,083,713,851",,3160.0,Boomers,10.43,1154.0,Europe,Eastern Europe
Russian Federation,1993,9824100.0,female,15-24 years,"435,083,713,851",,3160.0,Generation X,7.99,785.0,Europe,Eastern Europe
Russian Federation,1993,11763700.0,male,5-14 years,"435,083,713,851",,3160.0,Millenials,2.86,337.0,Europe,Eastern Europe
Russian Federation,1993,11376500.0,female,5-14 years,"435,083,713,851",,3160.0,Millenials,0.82,93.0,Europe,Eastern Europe
Russian Federation,1994,19044200.0,male,35-54 years,"395,077,301,248",,2853.0,Boomers,117.3,22338.0,Europe,Eastern Europe
Russian Federation,1994,1281400.0,male,75+ years,"395,077,301,248",,2853.0,G.I. Generation,110.19,1412.0,Europe,Eastern Europe
Russian Federation,1994,11006300.0,male,55-74 years,"395,077,301,248",,2853.0,Silent,103.86,11431.0,Europe,Eastern Europe
Russian Federation,1994,10947200.0,male,25-34 years,"395,077,301,248",,2853.0,Boomers,94.18,10310.0,Europe,Eastern Europe
Russian Federation,1994,10518500.0,male,15-24 years,"395,077,301,248",,2853.0,Generation X,49.22,5177.0,Europe,Eastern Europe
Russian Federation,1994,4526500.0,female,75+ years,"395,077,301,248",,2853.0,G.I. Generation,32.12,1454.0,Europe,Eastern Europe
Russian Federation,1994,16977700.0,female,55-74 years,"395,077,301,248",,2853.0,Silent,20.55,3489.0,Europe,Eastern Europe
Russian Federation,1994,20124300.0,female,35-54 years,"395,077,301,248",,2853.0,Boomers,16.18,3257.0,Europe,Eastern Europe
Russian Federation,1994,10708700.0,female,25-34 years,"395,077,301,248",,2853.0,Boomers,11.19,1198.0,Europe,Eastern Europe
Russian Federation,1994,10036800.0,female,15-24 years,"395,077,301,248",,2853.0,Generation X,9.12,915.0,Europe,Eastern Europe
Russian Federation,1994,11857400.0,male,5-14 years,"395,077,301,248",,2853.0,Millenials,3.07,364.0,Europe,Eastern Europe
Russian Federation,1994,11447200.0,female,5-14 years,"395,077,301,248",,2853.0,Millenials,0.66,75.0,Europe,Eastern Europe
Russian Federation,1995,19249600.0,male,35-54 years,"395,531,066,563",,2844.0,Boomers,112.76,21706.0,Europe,Eastern Europe
Russian Federation,1995,11227000.0,male,55-74 years,"395,531,066,563",,2844.0,Silent,99.33,11152.0,Europe,Eastern Europe
Russian Federation,1995,1258900.0,male,75+ years,"395,531,066,563",,2844.0,G.I. Generation,93.89,1182.0,Europe,Eastern Europe
Russian Federation,1995,10700700.0,male,25-34 years,"395,531,066,563",,2844.0,Generation X,91.46,9787.0,Europe,Eastern Europe
Russian Federation,1995,10678300.0,male,15-24 years,"395,531,066,563",,2844.0,Generation X,53.69,5733.0,Europe,Eastern Europe
